Soil_type
redsoil
redsoil
redsoil
redsoil
black
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
soudu
redsoil
redsoil
redsoil
black
redsoil
redsoil
black
black
black
soudu
black
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
soudu
redsoil
soudu
redsoil
soudu
redsoil
redsoil
soudu
black
redsoil
soudu
black
black
redsoil
redsoil
Unknown
black
soudu
redsoil
redsoil
redsoil
black
black
black
redsoil
black
redsoil
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
black
redsoil
black
black
black
black
redsoil
black
black
redsandy
redsandy
redsandy
redsoil
redsandy
sandy
blacksandy
black
redsandy
sandy
redsoil
sandy
redsoil
black
sandy
black
redsoil
black
black
sandy
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
soudu
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
Unknown
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
clay
redsoil
redsoil
black
black
redsoil
redsoil
black
redsoil
redsoil
redsoil
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
sandy
redsoil
soudu
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
sandy
black
redsoil
black
black
black
redsoil
black
redsoil
redsoil
black
black
black
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
redsoil
black
redsoil
soudu
redsoil
redsoil
redsoil
redsoil
black
black
clay
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
soudu
soudu
soudu
redsoil
black
soudu
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
redsoil
redsoil
black
black
black
black
redsoil
black
soudu
redsoil
black
redsoil
soudu
redsoil
black
soudu
soudu
redsoil
redsoil
soudu
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
Unknown
redsoil
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
black
black
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
black
black
redsoil
black
redsoil
redsoil
black
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
redsandy
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
clay
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsandy
black
black
black
black
black
black
black
redsandy
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
sandy
redsoil
redsoil
redsoil
sandy
sandy
redsoil
sandy
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
sandy
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
Unknown
black
Unknown
Unknown
black
Unknown
black
black
black
black
black
black
black
black
black
Unknown
black
black
black
Unknown
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
nalla
nalla
nalla
nalla
nalla
nalla
Unknown
nalla
nalla
nalla
black
black
black
black
black
black
black
nalla
nalla
nalla
nalla
redsoil
chowdu
black
black
black
black
black
black
black
black
black
black
black
black
black
black
mix
black
black
black
black
black
chowdu
chowdu
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
black
black
soudu
black
mix
black
black
rock
mix
mix
black
black
chowdu
chowdu
black
chowdu
Unknown
Unknown
sandy
soudu
sandy
chowdu
nalla
redsoil
nalla
sandy
nalla
nalla
chowdu
redsoil
black
black
black
chowdu
soudu
nalla
nalla
chowdu
chowdu
chowdu
soudu
mix
chowdu
Unknown
black
black
black
black
black
nalla
nalla
nalla
nalla
nalla
nalla
nalla
black
chowdu
chowdu
Unknown
Regadi
Unknown
chowdu
nalla
chowdu
chowdu
chowdu
Regadi
Regadi
Regadi
chowdu
chowdu
chowdu
redsoil
nalla
nalla
nalla
chowdu
chowdu
black
chowdu
Unknown
chowdu
chowdu
chowdu
chowdu
chowdu
chowdu
nalla
chowdu
Unknown
chowdu
nalla
chowdu
nalla
nalla
mix
nalla
chowdu
chowdu
chowdu
sandy
chowdu
chowdu
mix
chowdu
black
black
redsoil
black
sandy
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
black
sandy
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
sandy
sandy
redsoil
sandy
redsoil
redsoil
redsoil
redsoil
black
black
sandy
sandy
redsoil
redsoil
redsoil
redsoil
redsoil
sandy
redsoil
redsoil
sandy
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
sandy
redsoil
redsoil
redsoil
black
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
Alkhaline
redsoil
Alkhaline
redsoil
Unknown
redsoil
Alkhaline
Alkhaline
redsoil
redsoil
Alkhaline
redsoil
redsoil
redsoil
Alkhaline
redsoil
Alkhaline
redsoil
Unknown
Unknown
redsoil
Alkhaline
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
Unknown
redsoil
redsoil
redsoil
Unknown
Unknown
redsoil
redsoil
redsoil
redsoil
redsoil
sandy
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
Alkhaline
Alkhaline
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
black
black
redsoil
black
redsoil
redsoil
redsoil
black
black
black
black
redsoil
black
redsoil
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
black
redsoil
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
black
black
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
black
black
redsoil
redsoil
Paddy
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
black
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
sandyloam
sandyloam
sandyloam
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
sandyloam
black
black
black
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
redsoil
sandyloam
sandyloam
redsoil
sandyloam
redsoil
sandyloam
redsoil
sandyloam
redsoil
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
redsoil
black
sandyloam
redsoil
redsoil
redsoil
black
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
black
black
black
black
black
black
redsoil
black
redsoil
sandyloam
sandyloam
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
sandyloam
sandyloam
sandyloam
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
black
black
black
black
black
black
black
black
black
black
black
redsoil
redsoil
sandyloam
sandyloam
black
black
redsoil
black
redsoil
black
black
black
black
black
black
sandyloam
redsoil
black
black
black
black
black
black
black
black
black
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
sandyloam
black
saline
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsandy
redsoil
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
sandyloam
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
sandyloam
sandyloam
sandyloam
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
sandyloam
redsoil
redsoil
black
redsoil
black
redsandy
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
saline
redsoil
redsoil
redsoil
saline
saline
redsoil
saline
redsoil
saline
saline
redsoil
saline
redsoil
saline
Saline Soil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
black
black
black
redsoil
redsoil
redsoil
black
black
black
black
black
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
redsoil
