Crop_type
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Tomato
Tomato
groundnut
groundnut
groundnut
jowar
Beans
Banana
Tomato
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Tomato
potato
groundnut
Flowers
groundnut
Tomato
groundnut
potato
groundnut
groundnut
groundnut
groundnut
groundnut
vegetables
Tomato
groundnut
groundnut
groundnut
groundnut
groundnut
hoesegram
groundnut
hoesegram
groundnut
groundnut
hoesegram
hoesegram
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
mulbarry
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Tomato
Tomato
potato
groundnut
groundnut
groundnut
Tomato
Tomato
Tomato
Tomato
mulbarry
Tomato
Tomato
groundnut
mulbarry
Tomato
groundnut
Tomato
Papaya
groundnut
Tomato
groundnut
groundnut
Tomato
groundnut
groundnut
Tomato
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Mango
groundnut
Mango
Mango
Cabbage
Cabbage
groundnut
groundnut
groundnut
groundnut
Flowers
groundnut
groundnut
potato
Tomato
groundnut
groundnut
groundnut
groundnut
Sweetcorn
potato
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Beans
paddy
groundnut
Mango
potato
groundnut
Dhavanam
hoesegram
Flowers
potato
banana
beans
beans
Cucumber
paddy
Beans
potato
potato
potato
potato
Beans
Benda
Donda
Tomato
mulbarry
mulbarry
mulbarry
Tomato
Tomato
Tomato
maize
groundnut
Beans
groundnut
groundnut
Donda
potato
Beans
groundnut
potato
groundnut
groundnut
groundnut
groundnut
Mango
groundnut
groundnut
groundnut
Sweetcorn
potato
groundnut
groundnut
mulbarry
potato
groundnut
potato
groundnut
groundnut
groundnut
groundnut
Tomato
groundnut
groundnut
Tomato
Beans
groundnut
groundnut
groundnut
groundnut
Beans
Tomato
Flowers
groundnut
groundnut
Beans
potato
Sweetcorn
Anaar
Beans
Fodder Crops
potato
groundnut
groundnut
groundnut
Tomato
Flowers
groundnut
Flowers
groundnut
Flowers
Beans
Beans
Beans
Beans
potato
Beans
Tomato
Beans
Beans
groundnut
unknown
groundnut
groundnut
groundnut
groundnut
groundnut
mulbarry
groundnut
Beans
groundnut
groundnut
groundnut
potato
Mango
Mango
groundnut
Beans
Chillies
potato
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Beans
groundnut
groundnut
groundnut
hoesegram
groundnut
potato
groundnut
jowar
potato
potato
potato
Flowers
Tomato
mulbarry
Tomato
Beans
potato
potato
potato
groundnut
groundnut
groundnut
groundnut
maize
potato
mulbarry
Beans
potato
Tomato
mulbarry
mulbarry
groundnut
groundnut
groundnut
groundnut
Beans
Sweetcorn
groundnut
Chillies
groundnut
groundnut
groundnut
Beans
groundnut
groundnut
groundnut
Beera
groundnut
Tomato
groundnut
Tomato
Beans
groundnut
groundnut
groundnut
Tomato
Beans
Cucumber
groundnut
Beans
groundnut
groundnut
Beans
groundnut
groundnut
paddy
groundnut
Ragi
groundnut
Tomato
groundnut
groundnut
groundnut
Flowers
topica
"Topioca, Cashew"
groundnut
paddy
paddy
groundnut
"Topica, Paddy"
topica
groundnut
paddy
"Cashew, Mango"
groundnut
paddy
groundnut
groundnut
groundnut
groundnut
paddy
groundnut
groundnut
groundnut
groundnut
Topioca (Sample-2)
paddy
Topioca (Sample-1)
Paddy (Sample-2)
groundnut
groundnut
topica
paddy
topica
Paddy (Sample-2)
Cotton (Sample-1)
groundnut
Cotton (Sample-1)
paddy
paddy
groundnut
paddy
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
paddy
cotton
groundnut
groundnut
groundnut
groundnut
cotton
paddy
"Cotton, Topioca"
topica
groundnut
groundnut
paddy
groundnut
cotton
paddy
paddy
cotton
groundnut
groundnut
paddy
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
cotton
"Paddy, Brinjal"
paddy
paddy
paddy
"Cotton, Redgram"
paddy
groundnut
paddy
Paddy (Sample-1)
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
turmaric
turmaric
turmaric
yam
yam
yam
paddy
Banana
paddy
Banana
paddy
paddy
paddy
paddy
turmaric
turmaric
turmaric
turmaric
turmaric
turmaric
turmaric
yam
turmaric
turmaric
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
Banana
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
turmaric
turmaric
yam
paddy
turmaric
paddy
yam
yam
paddy
paddy
yam
yam
yam
yam
yam
turmaric
cotton
Banana
paddy
turmaric
paddy
turmaric
yam
turmaric
paddy
yam
turmaric
Banana
turmaric
turmaric
Banana
turmaric
yam
paddy
Banana
turmaric
Banana
paddy
turmaric
turmaric
turmaric
yam
Banana
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
turmaric
turmaric
yam
turmaric
Banana
paddy
Banana
yam
turmaric
yam
turmaric
yam
yam
yam
Banana
turmaric
yam
Banana
paddy
paddy
paddy
paddy
Ridge Guard
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
yam
yam
turmaric
turmaric
Banana
turmaric
paddy
paddy
Chilli
Chilli
Chilli
cotton
cotton
Chilli
paddy
Chilli
Chilli
paddy
Chilli
cotton
paddy
cotton
Chilli
cotton
Chilli
Chilli
cotton
Chilli
Chilli
cotton
Chilli
Chilli
cotton
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
cotton
cotton
paddy
paddy
paddy
cotton
Chilli
Chilli
Chilli
cotton
Chilli
cotton
Chilli
cotton
cotton
Chilli
paddy
Chilli
Chilli
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
Chilli
paddy
paddy
Chilli
paddy
cotton
Chilli
cotton
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
Chilli
cotton
Chilli
cotton
Chilli
cotton
Chilli
cotton
cotton
Chilli
cotton
cotton
cotton
Chilli
cotton
Chilli
cotton
Chilli
Chilli
cotton
paddy
paddy
paddy
paddy
cotton
cotton
cotton
cotton
cotton
cotton
paddy
vegetables
Chilli
Chilli
Chilli
cotton
cotton
Chilli
Chilli
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
cotton
Chilli
cotton
cotton
Chilli
cotton
Chilli
cotton
cotton
cotton
cotton
cotton
cotton
Chilli
cotton
Chilli
Chilli
Chilli
Chilli
cotton
cotton
Chilli
cotton
Chilli
Chilli
Chilli
cotton
cotton
Chilli
cotton
Chilli
cotton
cotton
cotton
cotton
Chilli
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
Chilli
Chilli
cotton
cotton
Chilli
Chilli
cotton
Chilli
cotton
Chilli
Chilli
Chilli
Chilli
Chilli
cotton
Chilli
cotton
cotton
cotton
cotton
cotton
sunflower
sunflower
cotton
cotton
cotton
cotton
sunflower
cotton
cotton
cotton
cotton
cotton
sunflower
cotton
cotton
cotton
cotton
cotton
cotton
sunflower
cotton
cotton
cotton
sunflower
sunflower
cotton
cotton
cotton
cotton
cotton
cotton
cotton
sunflower
cotton
cotton
maize
paddy
paddy
cotton
paddy
sunflower
Chilly
cotton
Mirchi
sunflower
Chilly
cotton
paddy
cotton
cotton
cotton
paddy
cotton
cotton
paddy
Chilly
cotton
cotton
cotton
cotton
paddy
paddy
paddy
cotton
cotton
paddy
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
paddy
cotton
cotton
cotton
cotton
cotton
paddy
paddy
cotton
cotton
cotton
paddy
cotton
cotton
paddy
paddy
cotton
paddy
cotton
paddy
paddy
cotton
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
cotton
sunflower
cotton
paddy
paddy
paddy
paddy
cotton
sunflower
sunflower
sunflower
cotton
cotton
cotton
sunflower
cotton
cotton
cotton
sunflower
cotton
paddy
Bajra
cotton
cotton
paddy
cotton
Bajra
Bajra
paddy
Bajra
cotton
sunflower
Bajra
Bajra
jowar
jowar
paddy
maize
jowar
Bajra
paddy
jowar
paddy
maize
paddy
paddy
paddy
paddy
turmaric
maize
paddy
maize
maize
paddy
sunflower
paddy
sunflower
paddy
sunflower
paddy
jowar
Bajra
paddy
sunflower
paddy
paddy
paddy
jowar
jowar
paddy
jowar
paddy
paddy
paddy
maize
Bajra
Bajra
maize
maize
turmaric
paddy
paddy
paddy
paddy
paddy
cotton
cotton
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
cotton
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
cotton
paddy
paddy
paddy
cotton
cotton
cotton
paddy
cotton
paddy
paddy
paddy
cotton
cotton
cotton
paddy
cotton
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Redgram
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Redgram
groundnut
Redgram
groundnut
Redgram
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Tomato
groundnut
Tomato
groundnut
groundnut
groundnut
Light Black
groundnut
groundnut
Tomato
Tomato
Tomato
groundnut
Tomato
groundnut
groundnut
groundnut
groundnut
Tomato
groundnut
groundnut
Tomato
Tomato
Tomato
Tomato
Tomato
Tomato
Tomato
Tomato
Tomato
Mango
groundnut
groundnut
groundnut
groundnut
groundnut
Tomato
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
groundnut
Mango
groundnut
Tomato
Tomato
cowpea
groundnut
groundnut
cowpea
groundnut
groundnut
cowpea
cowpea
groundnut
hoesegram
hoesegram
hoesegram
groundnut
groundnut
hoesegram
groundnut
hoesegram
Mango
hoesegram
Mango
hoesegram
groundnut
Mango
Mango
hoesegram
hoesegram
groundnut
groundnut
groundnut
hoesegram
groundnut
Mango
hoesegram
groundnut
Mango
hoesegram
hoesegram
Mango
groundnut
groundnut
groundnut
groundnut
groundnut
hoesegram
Mango
groundnut
hoesegram
groundnut
hoesegram
groundnut
hoesegram
hoesegram
Mango
Mango
groundnut
groundnut
hoesegram
hoesegram
groundnut
groundnut
hoesegram
hoesegram
hoesegram
hoesegram
Mango
Mango
groundnut
Mango
groundnut
groundnut
hoesegram
groundnut
groundnut
Mango
groundnut
groundnut
Mango
hoesegram
hoesegram
Mango
groundnut
groundnut
groundnut
groundnut
hoesegram
hoesegram
hoesegram
Mango
cotton
Chilli
vegetables
vegetables
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cowpea
vegetables
vegetables
cotton
cotton
vegetables
cotton
paddy
paddy
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
Chilli
cotton
cotton
cotton
paddy
cotton
paddy
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
Chilli
cotton
Chilli
cotton
Chilli
Chilli
vegetables
vegetables
vegetables
vegetables
cotton
cotton
cotton
paddy
cotton
cotton
cotton
cotton
cotton
cotton
cotton
paddy
cotton
paddy
cotton
cotton
cotton
cotton
cotton
paddy
cotton
blackgram
blackgram
maize
blackgram
blackgram
blackgram
maize
blackgram
blackgram
blackgram
blackgram
blackgram
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
MAZI
PULSE
PULSE
MAZI
PULSE
PULSE
PULSE
PULSE
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
maize
blackgram
maize
blackgram
blackgram
maize
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
blackgram
blackgram
blackgram
maize
blackgram
maize
maize
blackgram
maize
blackgram
blackgram
blackgram
blackgram
blackgram
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
maize
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
blackgram
maize
maize
maize
maize
maize
maize
maize
blackgram
blackgram
blackgram
blackgram
maize
maize
maize
maize
maize
maize
maize
maize
maize
blackgram
blackgram
blackgram
blackgram
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
PULSE
maize
maize
maize
maize
maize
maize
maize
maize
maize
maize
maize
maize
maize
blackgram
blackgram
blackgram
blackgram
maize
blackgram
maize
blackgram
blackgram
blackgram
Chickpea
Chickpea
Chickpea
Pigeonpea
jowar
Coriandam
jowar
Coriandam
jowar
blackgram
jowar
blackgram
jowar
Coriandam
Bengalgram
groundnut
jowar
Redgram
Bengalgram
Coriandam
Coriandam
Bengalgram
jowar
jowar
Bengalgram
groundnut
Bengalgram
jowar
Bengalgram
groundnut
Bengalgram
Coriandam
Redgram
Bengalgram
Redgram
cotton
Coriandam
jowar
Coriandam
Bengalgram
Bengalgram
Bengalgram
blackgram
Redgram
blackgram
Coriandam
jowar
paddy
jowar
jowar
Senaga
Jonna
Jonna
Vari
Jonna
Jonna
groundnut
Vari
Vari
Jonna
jowar
paddy
paddy
"Paddy,jowar"
paddy
paddy
"Paddy,jowar"
Jonna
Vari
cotton
Vari
Fodder Crops
paddy
Dhanyalu
"Jonna, Senaga"
Senaga
Pogaku
jonna
cotton
Senaga
cotton
Merappa ; Senaga
Menumu
jonna
jonna
jonna
jonna
Jonna
Dhanyalu
Jonna
Jonna
Senaga
Senaga
Fodder Crops
jonna
Senaga
jonna
Vari
Senaga
Jonna
Senaga
Vari
Senaga
Senaga
Senaga
Dhanyalu
Vari
sunflower
Jonna
Jonna
Jonna
Jonna
Vari
jonna
sunflower
jonna
"Korra, Maagu"
Vari
Jonna
sunflower
Vari
Jonna
Dhanyalu
Vari
groundnut
groundnut
Vari
Vari
Vari
jonna
Dhanyalu
sunflower
"Dhanyalu , Jonnalu"
Vari
Vari
Vari
Vari
Vari
Dhanyalu
Vari
Jonna
Dhanyalu
Vari
Jonna
Vari
Vari
Vari
Vari
Vari
Jonna
Vari
groundnut
Bengalgram
Bengalgram
paddy
paddy
paddy
jonna
Jonna
Jonna
Dhanyalu
Jonna
Vari
Jonna
paddy
Jonna
Vari
groundnut
Senaga
groundnut
Vari
jonna
Vari
Vari
Vari
Vari
Jonna
Senaga
Jonna
Jonna
sunflower
sunflower
Erra senaga
Erra senaga
Erra senaga
sunflower
sunflower
Vari
Jonna
groundnut
jonna
Jonna
jonna
jonna
Jonna
Senaga
Erra senaga
sunflower
groundnut
Jonna
groundnut
sunflower
Erra Jonna
"Veru senaga, Jonna"
Senaga
Erra senaga
Erra senaga
Erra senaga
Jonna
jonna
Vari
Vari
jonna
jonna
cotton
"Ground Nat,Cottan"
"Oniyan,Ground Nat"
cotton
cotton
cotton
cotton
groundnut
cotton
groundnut
groundnut
groundnut
groundnut
groundnut
cotton
cotton
cotton
cotton
cotton
cotton
groundnut
groundnut
groundnut
cotton
cotton
cotton
groundnut
cotton
cotton
groundnut
cotton
cotton
cotton
groundnut
cotton
"Cottan,"
groundnut
cotton
cotton
cotton
cotton
cotton
cotton
"Cottan,Castral"
cotton
groundnut
cotton
cotton
cotton
cotton
groundnut
cotton
cotton
cotton
groundnut
cotton
cotton
groundnut
cotton
groundnut
groundnut
groundnut
cotton
groundnut
cotton
cotton
cotton
groundnut
cotton
groundnut
cotton
cotton
onion
groundnut
cotton
cotton
groundnut
Castor
cotton
groundnut
cotton
cotton
groundnut
cotton
groundnut
cotton
cotton
groundnut
groundnut
"GroundNut,Cotton"
cotton
groundnut
cotton
groundnut
cotton
groundnut
cotton
"Cotton,Vegitable"
"Ground nut,castor"
"Ground nut ,Mirchi"
"Cotton,Ground Nut"
groundnut
cotton
groundnut
"Cotton,castor"
cotton
groundnut
"Cotton,Ground Nut"
cotton
cotton
"Ground nut,castor"
cotton
groundnut
groundnut
groundnut
cotton
cotton
groundnut
"Ground Nut, Cotton"
groundnut
"Ground Nut,jowar"
cotton
groundnut
cotton
"Ground Nut ,Cotton"
cotton
"Ground Nut,jowar"
groundnut
groundnut
groundnut
cotton
cotton
groundnut
cotton
cotton
groundnut
groundnut
cotton
cotton
groundnut
groundnut
groundnut
cotton
cotton
groundnut
groundnut
groundnut
groundnut
cotton
cotton
groundnut
cotton
groundnut
Clastor
groundnut
groundnut
cotton
groundnut
Clastor
cotton
cotton
groundnut
groundnut
cotton
groundnut
cotton
cotton
groundnut
cotton
cotton
cotton
cotton
groundnut
cotton
cotton
groundnut
groundnut
groundnut
cotton
groundnut
cotton
cotton
cotton
cotton
cotton
"Cotton,Groundnut"
cotton
cotton
groundnut
cotton
groundnut
cotton
cotton
groundnut
cotton
cotton
groundnut
cotton
groundnut
cotton
groundnut
cotton
cotton
cotton
cotton
groundnut
cotton
cotton
groundnut
cotton
groundnut
cotton
groundnut
cotton
cotton
groundnut
groundnut
cotton
cotton
groundnut
cotton
groundnut
cotton
groundnut
groundnut
cotton
cotton
cotton
cotton
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
Citrus
Citrus
Citrus
Citrus
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
blackgram
blackgram
blackgram
paddy
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
Citrus
Citrus
Citrus
paddy
paddy
blackgram
Citrus
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
blackgram
Citrus
Citrus
blackgram
Citrus
blackgram
blackgram
blackgram
blackgram
blackgram
Citrus
Citrus
blackgram
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
Citrus
Citrus
Citrus
blackgram
blackgram
Citrus
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
greengram
Citrus
Citrus
greengram
Citrus
greengram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
blackgram
blackgram
blackgram
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
blackgram
blackgram
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
Citrus
paddy
paddy
paddy
paddy
paddy
paddy
Banana
Banana
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cotton
cotton
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cotton
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
paddy
cowpea
Pigeonpea
Pigeonpea
greengram
Pigeonpea
Pigeonpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
paddy
paddy
Pigeonpea
paddy
cowpea
paddy
Pigeonpea
Pigeonpea
paddy
paddy
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cowpea
cotton
cotton
cotton
cotton
cowpea
cowpea
cowpea
cotton
Cow pea
cotton
cowpea
cowpea
cowpea
cowpea
paddy
paddy
paddy
Tobacco
Tobacco
cowpea
cowpea
Tobacco
cowpea
cowpea
cowpea
cowpea
paddy
cowpea
Pigeonpea
Pigeonpea
Pigeonpea
paddy
cowpea
Pigeonpea
Pigeonpea
Pigeonpea
Pigeonpea
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
paddy
Pigeonpea
Pigeonpea
Tobacco
Tobacco
Tobacco
Pigeonpea
Pigeonpea
Pigeonpea
paddy
Tobacco
cowpea
paddy
paddy
paddy
paddy
paddy
paddy
greengram
greengram
paddy
Tobacco
paddy
paddy
paddy
paddy
paddy
paddy
Pigeonpea
Pigeonpea
Pigeonpea
Pigeonpea
Pigeonpea
Pigeonpea
Pigeonpea
